cwnd:vector Network_three_routers.client.tcp.conn-14 (#0 - WS_enabled-0-20200805-20:00:33-23494),,cwnd:vector Network_three_routers.other_client.tcp.conn-15 (#0 - WS_enabled-0-20200805-20:00:33-23494),
7.635629142764,82887,9.484394022764,37545
7.635749062764,82912,9.484513942764,37601
7.635868982764,82937,9.484633862764,37657
7.635988902764,82962,9.484753782764,37712
7.636108822764,82987,9.484873702764,37767
7.636228742764,83012,9.484993622764,37822
7.636348662764,83037,9.485473302764,37877
7.636468582764,83062,9.485593222764,37932
7.636588502764,83087,9.485952982764,37987
7.636708422764,83112,9.488591222764,38042
7.636828342764,83137,9.488711142764,38097
7.636948262764,83162,9.488831062764,38152
7.637068182764,83187,9.488950982764,38207
7.637188102764,83212,9.489070902764,38262
7.637308022764,83237,9.489190822764,38317
7.637427942764,83262,9.489310742764,38372
7.637547862764,83287,9.489430662764,38426
7.637667782764,83312,9.489550582764,38480
7.637787702764,83337,9.489670502764,38534
7.637907622764,83362,9.489790422764,38588
7.638027542764,83387,9.489910342764,38642
7.638147462764,83412,9.490030262764,38696
7.638267382764,83437,9.490150182764,38750
7.638387302764,83462,9.490270102764,38804
7.638507222764,83487,9.490390022764,38858
7.638627142764,83512,9.490509942764,38912
7.638747062764,83537,9.490629862764,38966
7.638866982764,83562,9.490749782764,39020
7.638986902764,83587,9.490869702764,39074
7.639106822764,83612,9.490989622764,39127
7.639226742764,83637,9.491109542764,39180
7.639346662764,83662,9.491229462764,39233
7.639466582764,83687,9.491709142764,39286
7.639586502764,83712,9.491829062764,39339
7.639706422764,83737,9.492188822764,39392
7.639826342764,83762,9.495186822764,24052
7.639946262764,83787,9.495306742764,25504
7.640066182764,83812,9.495426662764,26956
7.640186102764,83837,9.495546582764,28408
7.640306022764,83862,9.495666502764,29860
7.640425942764,83887,9.495786422764,31312
7.640545862764,83912,9.495906342764,32764
7.640665782764,83937,9.496026262764,34216
7.640785702764,83962,9.496146182764,35668
7.640905622764,83987,9.496266102764,37120
7.641025542764,84012,9.496386022764,38572
7.641145462764,84037,9.496505942764,40024
7.641265382764,84062,9.496625862764,41476
7.641385302764,84087,9.496745782764,42928
7.641505222764,84112,9.496865702764,44380
7.641625142764,84137,9.496985622764,45832
7.641745062764,84162,9.497105542764,47284
7.641864982764,84187,9.497225462764,48736
7.641984902764,84212,9.497345382764,50188
7.642104822764,84237,9.497465302764,51640
7.642224742764,84262,9.497585222764,53092
7.642344662764,84287,9.497944982764,54544
7.642464582764,84312,9.498064902764,55996
7.642584502764,84337,9.498424662764,57448
7.642704422764,84361,9.501302742764,19696
7.642824342764,84385,9.501372102764,19803
7.642944262764,84409,9.501492022764,19909
7.643064182764,84433,9.501611942764,20014
7.643184102764,84457,9.501731862764,20119
7.643304022764,84481,9.501851782764,20223
7.643423942764,84505,9.501971702764,20327
7.643543862764,84529,9.502091622764,20430
7.643663782764,84553,9.502211542764,20533
7.643783702764,84577,9.502331462764,20635
7.643903622764,84601,9.502451382764,20737
7.644023542764,84625,9.502571302764,20838
7.644143462764,84649,9.502691222764,20939
7.644263382764,84673,9.502931062764,21039
7.644383302764,84697,9.504637382764,21139
7.644503222764,84721,9.504715302764,21238
7.644623142764,84745,9.504835222764,21337
7.644743062764,84769,9.504955142764,21435
7.644862982764,84793,9.505075062764,21533
7.644982902764,84817,9.505194982764,21630
7.645102822764,84841,9.505314902764,21727
7.645222742764,84865,9.505434822764,21824
7.645342662764,84889,9.505554742764,21920
7.645462582764,84913,9.505674662764,22016
7.645582502764,84937,9.505794582764,22111
7.645702422764,84961,9.505914502764,22206
7.645822342764,84985,9.506034422764,22300
7.645942262764,85009,9.506309862764,22394
7.646062182764,85033,9.507988742764,22488
7.646182102764,85057,9.508108662764,22581
7.646302022764,85081,9.508228582764,22674
7.646421942764,85105,9.508348502764,22766
7.646541862764,85129,9.508468422764,22858
7.646661782764,85153,9.508588342764,22950
7.646781702764,85177,9.508708262764,23041
7.646901622764,85201,9.508828182764,23132
7.647021542764,85225,9.508948102764,23223
7.647141462764,85249,9.509068022764,23313
7.647261382764,85273,9.509187942764,23403
7.647381302764,85297,9.509307862764,23493
7.647501222764,85321,9.509427782764,23582
7.647621142764,85345,9.509667622764,23671
7.647741062764,85369,9.509907462764,23760
7.647860982764,85393,9.511706262764,23848
7.647980902764,85417,9.511826182764,23936
7.648100822764,85441,9.511946102764,24024
7.648220742764,85465,9.512066022764,24111
7.648340662764,85489,9.512185942764,24198
7.648460582764,85513,9.512305862764,24285
7.648580502764,85537,9.512425782764,24371
7.648700422764,85561,9.512545702764,24457
7.648820342764,85585,9.512665622764,24543
7.648940262764,85609,9.512785542764,24628
7.649060182764,85633,9.512905462764,24713
7.649180102764,85657,9.513025382764,24798
7.649300022764,85681,9.513145302764,24883
7.649419942764,85705,9.513265222764,24967
7.649539862764,85729,9.513505062764,25051
7.649659782764,85753,9.513744902764,25135
7.649779702764,85777,9.515663622764,25218
7.649899622764,85801,9.515783542764,25301
7.650019542764,85825,9.515903462764,25384
7.650139462764,85849,9.516023382764,25467
7.650259382764,85873,9.516143302764,25549
7.650379302764,85897,9.516263222764,25631
7.650499222764,85921,9.516383142764,25713
7.650619142764,85945,9.516503062764,25794
7.650739062764,85969,9.516622982764,25875
7.650858982764,85993,9.516742902764,25956
7.650978902764,86017,9.516862822764,26037
7.651098822764,86041,9.516982742764,26117
7.651218742764,86065,9.517102662764,26197
7.651338662764,86089,9.517222582764,26277
7.651458582764,86113,9.517342502764,26357
7.651578502764,86137,9.517582342764,26436
7.651698422764,86161,9.517822182764,26515
7.651818342764,86185,9.519860822764,26594
7.651938262764,86209,9.519980742764,26673
7.652058182764,86233,9.520100662764,26752
7.652178102764,86257,9.520220582764,26830
7.652298022764,86281,9.520340502764,26908
7.652417942764,86305,9.520460422764,26986
7.652537862764,86329,9.520580342764,27064
7.652657782764,86353,9.520700262764,27141
7.652777702764,86377,9.520820182764,27218
7.652897622764,86401,9.520940102764,27295
7.653017542764,86425,9.521060022764,27372
7.653137462764,86449,9.521179942764,27449
7.653257382764,86473,9.521299862764,27525
7.653377302764,86497,9.521419782764,27601
7.653497222764,86521,9.521539702764,27677
7.653617142764,86545,9.521659622764,27753
7.653737062764,86569,9.521899462764,27828
7.653856982764,86593,9.522139302764,27903
7.653976902764,86617,9.524297862764,27978
7.654096822764,86641,9.524417782764,28053
7.654216742764,86665,9.524537702764,28128
7.654336662764,86689,9.524657622764,28202
7.654456582764,86713,9.524777542764,28276
7.654576502764,86737,9.524897462764,28350
7.654696422764,86761,9.525017382764,28424
7.654816342764,86785,9.525137302764,28498
7.654936262764,86809,9.525257222764,28571
7.655056182764,86833,9.525377142764,28644
7.655176102764,86857,9.525497062764,28717
7.655296022764,86881,9.525616982764,28790
7.655415942764,86905,9.525736902764,28863
7.655535862764,86929,9.525856822764,28936
7.655655782764,86953,9.525976742764,29008
7.655775702764,86977,9.526096662764,29080
7.655895622764,87001,9.526216582764,29152
7.656015542764,87025,9.526456422764,29224
7.656135462764,87049,9.526696262764,29296
7.656255382764,87073,9.528854822764,29367
7.656375302764,87097,9.528974742764,29438
7.656495222764,87121,9.529094662764,29509
7.656615142764,87145,9.529214582764,29580
7.656735062764,87169,9.529334502764,29651
7.656854982764,87193,9.529454422764,29722
7.656974902764,87217,9.529574342764,29792
7.657094822764,87241,9.529694262764,29862
7.657214742764,87265,9.529814182764,29932
7.657334662764,87289,9.529934102764,30002
7.657454582764,87313,9.530054022764,30072
7.657574502764,87337,9.530173942764,30142
7.657694422764,87361,9.530293862764,30211
7.657814342764,87385,9.530413782764,30280
7.657934262764,87409,9.530533702764,30349
7.658054182764,87433,9.530653622764,30418
7.658174102764,87457,9.530773542764,30487
7.658294022764,87481,9.530893462764,30556
7.658413942764,87505,9.531253222764,30624
7.658533862764,87529,9.531493062764,30692
7.658653782764,87553,9.533651622764,30760
7.658773702764,87577,9.533771542764,30828
7.658893622764,87601,9.533891462764,30896
7.659013542764,87625,9.534011382764,30964
7.659133462764,87649,9.534131302764,31032
7.659253382764,87673,9.534251222764,31099
7.659373302764,87697,9.534371142764,31166
7.659493222764,87721,9.534491062764,31233
7.659613142764,87745,9.534610982764,31300
7.659733062764,87769,9.534730902764,31367
7.659852982764,87793,9.534850822764,31434
7.659972902764,87817,9.534970742764,31501
7.660092822764,87841,9.535090662764,31567
7.660212742764,87865,9.535210582764,31633
7.660332662764,87888,9.535330502764,31699
7.660452582764,87911,9.535450422764,31765
7.660572502764,87934,9.535570342764,31831
7.660692422764,87957,9.535690262764,31897
7.660812342764,87980,9.535810182764,31963
7.660932262764,88003,9.536169942764,32028
7.661052182764,88026,9.536529702764,32093
7.661172102764,88049,9.538688262764,32158
7.661292022764,88072,9.538808182764,32223
7.661411942764,88095,9.538928102764,32288
7.661531862764,88118,9.539048022764,32353
7.661651782764,88141,9.539167942764,32418
7.661771702764,88164,9.539287862764,32483
7.661891622764,88187,9.539407782764,32547
7.662011542764,88210,9.539527702764,32611
7.662131462764,88233,9.539647622764,32675
7.662251382764,88256,9.539767542764,32739
7.662371302764,88279,9.539887462764,32803
7.662491222764,88302,9.540007382764,32867
7.662611142764,88325,9.540127302764,32931
7.662731062764,88348,9.540247222764,32995
7.662850982764,88371,9.540367142764,33058
7.662970902764,88394,9.540487062764,33121
7.663090822764,88417,9.540606982764,33184
7.663210742764,88440,9.540726902764,33247
7.663330662764,88463,9.540846822764,33310
7.663450582764,88486,9.540966742764,33373
7.663570502764,88509,9.541326502764,33436
7.663690422764,88532,9.541806182764,33499
7.663810342764,88555,9.543964742764,33561
7.663930262764,88578,9.544084662764,33623
7.664050182764,88601,9.544204582764,33685
7.664170102764,88624,9.544324502764,33747
7.664290022764,88647,9.544444422764,33809
7.664409942764,88670,9.544564342764,33871
7.664529862764,88693,9.544684262764,33933
7.664649782764,88716,9.544804182764,33995
7.664769702764,88739,9.544924102764,34057
7.664889622764,88762,9.545044022764,34118
7.665009542764,88785,9.545163942764,34179
7.665129462764,88808,9.545283862764,34240
7.665249382764,88831,9.545403782764,34301
7.665369302764,88854,9.545523702764,34362
7.665489222764,88877,9.545643622764,34423
7.665609142764,88900,9.545763542764,34484
7.665729062764,88923,9.545883462764,34545
7.665848982764,88946,9.546003382764,34606
7.665968902764,88969,9.546123302764,34666
7.666088822764,88992,9.546243222764,34726
7.666208742764,89015,9.546602982764,34786
7.666328662764,89038,9.546722902764,34846
7.666448582764,89061,9.547202582764,34906
7.666568502764,89084,9.549481062764,34966
7.666688422764,89107,9.549600982764,35026
7.666808342764,89130,9.549720902764,35086
7.666928262764,89153,9.549840822764,35146
7.667048182764,89176,9.549960742764,35205
7.667168102764,89199,9.550080662764,35264
7.667288022764,89222,9.550200582764,35323
7.667407942764,89245,9.550320502764,35382
7.667527862764,89268,9.550440422764,35441
7.667647782764,89291,9.550560342764,35500
7.667767702764,89314,9.550680262764,35559
7.667887622764,89337,9.550800182764,35618
7.668007542764,89360,9.550920102764,35677
7.668127462764,89383,9.551040022764,35736
7.668247382764,89406,9.551159942764,35794
7.668367302764,89429,9.551279862764,35852
7.668487222764,89452,9.551399782764,35910
7.668607142764,89475,9.551519702764,35968
7.668727062764,89498,9.551639622764,36026
7.668846982764,89521,9.551759542764,36084
7.668966902764,89544,9.552119302764,36142
7.669086822764,89567,9.552239222764,36200
7.669206742764,89590,9.552718902764,36258
7.669326662764,89613,9.552838822764,36316
7.669446582764,89636,9.555237222764,36374
7.669566502764,89659,9.555357142764,36431
7.669686422764,89682,9.555477062764,36488
7.669806342764,89705,9.555596982764,36545
7.669926262764,89728,9.555716902764,36602
7.670046182764,89751,9.555836822764,36659
7.670166102764,89774,9.555956742764,36716
7.670286022764,89797,9.556076662764,36773
7.670405942764,89820,9.556196582764,36830
7.670525862764,89843,9.556316502764,36887
7.670645782764,89866,9.556436422764,36944
7.670765702764,89889,9.556556342764,37001
7.670885622764,89912,9.556676262764,37057
7.671005542764,89935,9.556796182764,37113
7.671125462764,89958,9.556916102764,37169
7.671245382764,89981,9.557036022764,37225
7.671365302764,90004,9.557155942764,37281
7.671485222764,90027,9.557275862764,37337
7.671605142764,90050,9.557395782764,37393
7.671725062764,90073,9.557515702764,37449
7.671844982764,90096,9.557875462764,37505
7.671964902764,90119,9.557995382764,37561
7.672084822764,90142,9.558475062764,37617
7.672204742764,90165,9.558594982764,37673
7.672324662764,90188,9.558714902764,37728
7.672444582764,90211,9.561233222764,37783
7.672564502764,90234,9.561353142764,37838
7.672684422764,90257,9.561473062764,37893
7.672804342764,90280,9.561592982764,37948
7.672924262764,90303,9.561712902764,38003
7.673044182764,90326,9.561832822764,38058
7.673164102764,90349,9.561952742764,38113
7.673284022764,90372,9.562072662764,38168
7.673403942764,90395,9.562192582764,38223
7.673523862764,90418,9.562312502764,38278
7.673643782764,90441,9.562432422764,38333
7.673763702764,90464,9.562552342764,38387
7.673883622764,90487,9.562672262764,38441
7.674003542764,90510,9.562792182764,38495
7.674123462764,90533,9.562912102764,38549
7.674243382764,90556,9.563032022764,38603
7.674363302764,90579,9.563151942764,38657
7.674483222764,90602,9.563271862764,38711
7.674603142764,90625,9.563391782764,38765
7.674723062764,90648,9.563511702764,38819
7.674842982764,90671,9.563871462764,38873
7.674962902764,90694,9.563991382764,38927
7.675082822764,90717,9.564471062764,38981
7.675202742764,90740,9.564590982764,39035
7.675322662764,90763,9.564710902764,39089
7.675442582764,90786,9.567349142764,39142
7.675562502764,90809,9.567469062764,39195
7.675682422764,90832,9.567588982764,39248
7.675802342764,90855,9.567708902764,39301
7.675922262764,90878,9.567828822764,39354
7.676042182764,90901,9.567948742764,39407
7.676162102764,90924,9.568068662764,39460
7.676282022764,90947,9.568188582764,39513
7.676401942764,90970,9.568308502764,39566
7.676521862764,90993,9.568428422764,39619
7.676641782764,91016,9.568548342764,39672
7.676761702764,91039,9.568668262764,39725
7.676881622764,91062,9.568788182764,39778
7.677001542764,91085,9.568908102764,39831
7.677121462764,91108,9.569028022764,39883
7.677241382764,91131,9.569147942764,39935
7.677361302764,91154,9.569267862764,39987
7.677481222764,91177,9.569387782764,40039
7.677601142764,91200,9.569507702764,40091
7.677721062764,91223,9.569627622764,40143
7.677840982764,91246,9.569747542764,40195
7.677960902764,91269,9.570107302764,40247
7.678080822764,91292,9.570227222764,40299
7.678200742764,91315,9.570706902764,40351
7.678320662764,91338,9.570826822764,40403
7.678440582764,91361,9.570946742764,40455
7.678560502764,91384,9.573944742764,24583
7.678680422764,91407,9.574064662764,26035
7.678800342764,91430,9.574184582764,27487
7.678920262764,91453,9.574304502764,28939
7.679040182764,91476,9.574424422764,30391
7.679160102764,91499,9.574544342764,31843
7.679280022764,91522,9.574664262764,33295
7.679399942764,91545,9.574784182764,34747
7.679519862764,91568,9.574904102764,36199
7.679639782764,91591,9.575024022764,37651
7.679759702764,91614,9.575143942764,39103
7.679879622764,91637,9.575263862764,40555
7.679999542764,91660,9.575383782764,42007
7.680119462764,91683,9.575503702764,43459
7.680239382764,91705,9.575623622764,44911
7.680359302764,91727,9.575743542764,46363
7.680479222764,91749,9.575863462764,47815
7.680599142764,91771,9.575983382764,49267
7.680719062764,91793,9.576103302764,50719
7.680838982764,91815,9.576343142764,52171
